,provider_id,image_file,true_rating,predicted_rating
0,296,../../data/data-real-r-3-text/296-piran-3.txt,3,3
1,296,../../data/data-real-r-3-text/296-piran-3.txt,3,1
2,296,../../data/data-real-r-3-text/296-piran-3.txt,3,1
3,296,../../data/data-real-r-3-text/296-piran-3.txt,3,1
4,296,../../data/data-real-r-3-text/296-piran-3.txt,3,1
5,194,../../data/data-real-r-3-text/194-kranjska-2.txt,2,1
6,194,../../data/data-real-r-3-text/194-kranjska-2.txt,2,3
7,194,../../data/data-real-r-3-text/194-kranjska-2.txt,2,3
8,194,../../data/data-real-r-3-text/194-kranjska-2.txt,2,1
9,194,../../data/data-real-r-3-text/194-kranjska-2.txt,2,1
10,184,../../data/data-real-r-3-text/184-kranjska-2.txt,2,1
11,184,../../data/data-real-r-3-text/184-kranjska-2.txt,2,2
12,184,../../data/data-real-r-3-text/184-kranjska-2.txt,2,2
13,184,../../data/data-real-r-3-text/184-kranjska-2.txt,2,2
14,184,../../data/data-real-r-3-text/184-kranjska-2.txt,2,1
15,184,../../data/data-real-r-3-text/184-kranjska-2.txt,2,3
16,184,../../data/data-real-r-3-text/184-kranjska-2.txt,2,2
17,184,../../data/data-real-r-3-text/184-kranjska-2.txt,2,1
18,299,../../data/data-real-r-3-text/299-piran-2.txt,2,1
19,299,../../data/data-real-r-3-text/299-piran-2.txt,2,1
20,299,../../data/data-real-r-3-text/299-piran-2.txt,2,3
21,299,../../data/data-real-r-3-text/299-piran-2.txt,2,3
22,299,../../data/data-real-r-3-text/299-piran-2.txt,2,1
23,299,../../data/data-real-r-3-text/299-piran-2.txt,2,3
24,299,../../data/data-real-r-3-text/299-piran-2.txt,2,2
25,299,../../data/data-real-r-3-text/299-piran-2.txt,2,1
26,396,../../data/data-real-r-3-text/396-piran-1.txt,1,1
27,396,../../data/data-real-r-3-text/396-piran-1.txt,1,2
28,396,../../data/data-real-r-3-text/396-piran-1.txt,1,2
29,396,../../data/data-real-r-3-text/396-piran-1.txt,1,2
30,396,../../data/data-real-r-3-text/396-piran-1.txt,1,1
31,396,../../data/data-real-r-3-text/396-piran-1.txt,1,2
32,1,../../data/data-real-r-3-text/1-kranjska-3.txt,3,2
33,1,../../data/data-real-r-3-text/1-kranjska-3.txt,3,2
34,1,../../data/data-real-r-3-text/1-kranjska-3.txt,3,1
35,1,../../data/data-real-r-3-text/1-kranjska-3.txt,3,2
36,1,../../data/data-real-r-3-text/1-kranjska-3.txt,3,3
37,1,../../data/data-real-r-3-text/1-kranjska-3.txt,3,2
38,1,../../data/data-real-r-3-text/1-kranjska-3.txt,3,2
39,53,../../data/data-real-r-3-text/53-kranjska-2.txt,2,2
40,53,../../data/data-real-r-3-text/53-kranjska-2.txt,2,1
41,53,../../data/data-real-r-3-text/53-kranjska-2.txt,2,1
42,53,../../data/data-real-r-3-text/53-kranjska-2.txt,2,2
43,53,../../data/data-real-r-3-text/53-kranjska-2.txt,2,2
44,53,../../data/data-real-r-3-text/53-kranjska-2.txt,2,3
45,53,../../data/data-real-r-3-text/53-kranjska-2.txt,2,2
46,252,../../data/data-real-r-3-text/252-piran-3.txt,3,2
47,252,../../data/data-real-r-3-text/252-piran-3.txt,3,1
48,252,../../data/data-real-r-3-text/252-piran-3.txt,3,1
49,252,../../data/data-real-r-3-text/252-piran-3.txt,3,3
50,252,../../data/data-real-r-3-text/252-piran-3.txt,3,2
51,252,../../data/data-real-r-3-text/252-piran-3.txt,3,1
52,11,../../data/data-real-r-3-text/11-kranjska-1.txt,1,2
53,11,../../data/data-real-r-3-text/11-kranjska-1.txt,1,1
54,11,../../data/data-real-r-3-text/11-kranjska-1.txt,1,1
55,11,../../data/data-real-r-3-text/11-kranjska-1.txt,1,2
56,11,../../data/data-real-r-3-text/11-kranjska-1.txt,1,1
57,11,../../data/data-real-r-3-text/11-kranjska-1.txt,1,1
58,11,../../data/data-real-r-3-text/11-kranjska-1.txt,1,2
59,359,../../data/data-real-r-3-text/359-piran-1.txt,1,1
60,359,../../data/data-real-r-3-text/359-piran-1.txt,1,1
